146294,Played,1.0354946868767615e-06
14123,Played,1.0354946868767615e-06
41795,Played,1.0354946868767615e-06
9741,Played,3.520681935380989e-05
41269,Played,1.0354946868767615e-06
9875,Played,3.106484060630285e-06
12829,Played,8.283957495014092e-06
7640,Played,2.8993851232549324e-05
13096,Played,1.7603409676904946e-05
42855,Played,9.319452181890855e-06
13282,Played,4.141978747507046e-06
14009,Played,2.070989373753523e-06
45525,Played,2.070989373753523e-06
28040,Played,5.177473434383808e-06
43432,Played,2.070989373753523e-06
43719,Played,1.0354946868767615e-06
75457,Played,1.0354946868767615e-06
10076,Played,1.242593624252114e-05
13688,Played,2.588736717191904e-05
24480,Played,7.248462808137331e-06
13894,Played,2.8993851232549324e-05
14241,Played,1.0354946868767617e-05
45662,Played,3.106484060630285e-06
7727,Played,2.2780883111288756e-05
26345,Played,5.177473434383808e-06
79149,Played,1.4496925616274662e-05
25117,Played,3.106484060630285e-06
80145,Played,2.070989373753523e-06
15180,Played,7.248462808137331e-06
8031,Played,1.0354946868767615e-06
28466,Played,2.070989373753523e-06
27506,Played,4.141978747507046e-06
15840,Played,3.106484060630285e-06
7914,Played,5.177473434383808e-06
15864,Played,2.070989373753523e-06
26233,Played,2.070989373753523e-06
7971,Played,1.0354946868767615e-06
26450,Played,1.0354946868767617e-05
8002,Played,1.0354946868767617e-05
8046,Played,8.283957495014092e-06
78101,Played,1.0354946868767615e-06
80414,Played,2.070989373753523e-06
11391,Played,1.4496925616274662e-05
78899,Played,1.0354946868767615e-06
37208,Played,1.0354946868767615e-06
26661,Played,6.21296812126057e-06
38022,Played,1.0354946868767615e-06
12945,Played,4.141978747507046e-06
8102,Played,2.070989373753523e-06
26774,Played,3.624231404068666e-05
38003,Played,1.0354946868767615e-06
37877,Played,1.0354946868767615e-06
80236,Played,6.21296812126057e-06
18125,Played,4.141978747507047e-05
38067,Played,1.0354946868767615e-06
5243,Played,1.242593624252114e-05
18142,Played,6.21296812126057e-06
38163,Played,1.0354946868767615e-06
28747,Played,1.0354946868767615e-06
38316,Played,1.0354946868767615e-06
83855,Played,1.0354946868767615e-06
18518,Played,2.070989373753523e-06
18250,Played,3.106484060630285e-06
2171,Played,0.00015739519240526778
38369,Played,4.141978747507046e-06
80837,Played,4.141978747507046e-06
2701,Played,7.248462808137331e-06
8171,Played,1.0354946868767615e-06
1518,Played,0.00021952487361787346
2729,Played,5.177473434383808e-06
3959,Played,2.070989373753523e-06
18699,Played,4.6597260909454274e-05
28191,Played,1.0354946868767615e-06
4979,Played,1.0354946868767615e-06
3874,Played,2.1745388424411995e-05
18477,Played,4.141978747507046e-06
6351,Played,0.00013461430929397901
3929,Played,1.0354946868767615e-06
27987,Played,4.141978747507046e-06
5957,Played,3.106484060630285e-06
40485,Played,1.0354946868767615e-06
40269,Played,1.0354946868767615e-06
5134,Played,1.242593624252114e-05
5299,Played,4.245528216194723e-05
8317,Played,4.141978747507046e-06
5413,Played,5.177473434383808e-05
18696,Played,3.106484060630285e-05
5675,Played,2.070989373753523e-06
5696,Played,2.070989373753523e-06
18707,Played,1.0354946868767615e-06
41588,Played,1.0354946868767615e-06
8403,Played,5.177473434383808e-06
6319,Played,3.106484060630285e-06
6483,Played,4.141978747507046e-06
41437,Played,1.0354946868767615e-06
18750,Played,2.070989373753523e-06
42469,Played,3.106484060630285e-06
7583,Played,1.242593624252114e-05
42744,Played,2.070989373753523e-06
41653,Played,7.248462808137331e-06
37332,Played,3.106484060630285e-06
41661,Played,2.070989373753523e-06
42224,Played,1.0354946868767615e-06
15427,Played,4.970374497008456e-05
15467,Played,2.7958356545672563e-05
42047,Played,1.0354946868767615e-06
8533,Played,1.34614309293979e-05
8730,Played,5.177473434383808e-06
8927,Played,1.0354946868767615e-06
10125,Played,9.319452181890855e-06
13459,Played,3.106484060630285e-06
46034,Played,1.0354946868767615e-06
12271,Played,1.0354946868767615e-06
19266,Played,8.283957495014092e-06
43607,Played,1.0354946868767615e-06
18613,Played,3.106484060630285e-06
12888,Played,6.21296812126057e-06
19418,Played,9.319452181890855e-06
44011,Played,1.0354946868767615e-06
44617,Played,1.0354946868767617e-05
20164,Played,1.0354946868767615e-06
19921,Played,8.283957495014092e-06
18192,Played,4.141978747507046e-06
19625,Played,1.0354946868767615e-06
18123,Played,9.319452181890855e-06
19720,Played,2.070989373753523e-06
19923,Played,1.0354946868767617e-05
19956,Played,4.141978747507046e-06
515,Played,0.00023402179923414813
20068,Played,4.245528216194723e-05
20110,Played,4.6597260909454274e-05
27602,Played,2.070989373753523e-06
26195,Played,4.245528216194723e-05
22445,Played,3.106484060630285e-06
23079,Played,2.070989373753523e-06
37382,Played,0.0003810620447706483
20210,Played,1.34614309293979e-05
20235,Played,1.0354946868767615e-06
91933,Played,1.0354946868767615e-06
20581,Played,1.242593624252114e-05
20899,Played,6.21296812126057e-06
42253,Played,1.0354946868767615e-06
31719,Played,9.319452181890855e-06
20466,Played,2.070989373753523e-06
21613,Played,4.141978747507046e-06
37799,Played,1.0354946868767615e-06
20488,Played,4.141978747507046e-06
37873,Played,1.0354946868767615e-06
20508,Played,1.0354946868767615e-06
41879,Played,2.070989373753523e-06
38434,Played,2.070989373753523e-06
39159,Played,2.070989373753523e-06
42786,Played,1.0354946868767615e-06
20703,Played,3.106484060630285e-06
41329,Played,2.070989373753523e-06
24013,Played,2.070989373753523e-06
42482,Played,4.141978747507046e-06
42739,Played,5.177473434383808e-06
45163,Played,7.248462808137331e-06
93642,Played,1.0354946868767615e-06
4425,Played,3.106484060630285e-06
3937,Played,1.0354946868767615e-06
4625,Played,4.349077684882399e-05
5848,Played,3.106484060630285e-06
21701,Played,1.242593624252114e-05
95378,Played,2.070989373753523e-06
7133,Played,1.0354946868767615e-06
10918,Played,3.106484060630285e-06
5004,Played,4.349077684882399e-05
21779,Played,1.6567914990028185e-05
10124,Played,2.070989373753523e-06
95050,Played,1.0354946868767615e-06
95478,Played,2.070989373753523e-06
22283,Played,2.070989373753523e-06
22008,Played,1.0354946868767615e-06
24524,Played,2.070989373753523e-06
5117,Played,1.242593624252114e-05
5560,Played,3.313582998005637e-05
5202,Played,3.106484060630285e-06
2182,Played,0.00021745388424411995
5002,Played,1.0354946868767615e-06
5089,Played,6.21296812126057e-06
4607,Played,4.970374497008456e-05
22388,Played,1.0354946868767615e-06
23045,Played,2.070989373753523e-06
5051,Played,2.070989373753523e-06
3536,Played,3.106484060630285e-06
4005,Played,2.7958356545672563e-05
3687,Played,4.141978747507046e-06
8306,Played,2.070989373753523e-06
2576,Played,2.8993851232549324e-05
4567,Played,0.00012736584648584168
22521,Played,3.106484060630285e-06
2271,Played,4.970374497008456e-05
8236,Played,3.106484060630285e-06
10658,Played,2.070989373753523e-06
106272,Played,1.34614309293979e-05
4476,Played,8.283957495014092e-06
7946,Played,1.0354946868767615e-06
6227,Played,3.106484060630285e-06
12789,Played,1.5532420303151423e-05
18055,Played,5.5916713091345126e-05
23060,Played,5.177473434383808e-06
16618,Played,1.863890436378171e-05
19980,Played,1.0354946868767615e-06
18993,Played,3.106484060630285e-06
23142,Played,2.070989373753523e-06
109441,Played,1.0354946868767615e-06
16609,Played,1.0354946868767615e-06
10944,Played,5.177473434383808e-06
23818,Played,3.106484060630285e-06
20266,Played,1.0354946868767615e-06
20184,Played,3.106484060630285e-06
24707,Played,1.0354946868767615e-06
37761,Played,1.0354946868767615e-06
113211,Played,4.141978747507046e-06
16743,Played,2.3816377798165518e-05
19906,Played,3.106484060630285e-06
11500,Played,3.106484060630285e-06
24819,Played,8.283957495014092e-06
20947,Played,1.0354946868767615e-06
22557,Played,2.070989373753523e-06
28388,Played,1.242593624252114e-05
29164,Played,5.177473434383808e-06
27110,Played,1.0354946868767615e-06
25296,Played,1.0354946868767615e-06
11257,Played,6.21296812126057e-06
28055,Played,6.21296812126057e-06
26939,Played,1.0354946868767615e-06
124432,Played,1.0354946868767615e-06
28152,Played,2.070989373753523e-06
28414,Played,0.00018949552769844739
38128,Played,1.0354946868767615e-06
37965,Played,1.0354946868767615e-06
39705,Played,1.0354946868767617e-05
37816,Played,1.0354946868767615e-06
38277,Played,1.0354946868767615e-06
37164,Played,1.0354946868767615e-06
38138,Played,1.0354946868767615e-06
38485,Played,3.106484060630285e-06
38404,Played,3.106484060630285e-06
39039,Played,4.141978747507046e-06
39362,Played,5.177473434383808e-06
42119,Played,2.070989373753523e-06
44836,Played,6.21296812126057e-06
37783,Played,1.0354946868767615e-06
37811,Played,1.0354946868767615e-06
40459,Played,1.0354946868767615e-06
41120,Played,1.0354946868767615e-06
45586,Played,3.106484060630285e-06
38302,Played,1.0354946868767615e-06
40659,Played,1.0354946868767615e-06
38651,Played,2.070989373753523e-06
39027,Played,1.0354946868767615e-06
39701,Played,3.106484060630285e-06
39617,Played,1.0354946868767615e-06
11553,Played,2.070989373753523e-06
40241,Played,1.0354946868767615e-06
40878,Played,2.070989373753523e-06
42521,Played,2.070989373753523e-06
42582,Played,2.070989373753523e-06
50060,Played,1.0354946868767615e-06
43005,Played,2.070989373753523e-06
43925,Played,4.141978747507046e-06
44618,Played,2.070989373753523e-06
44028,Played,6.21296812126057e-06
63170,Played,2.070989373753523e-06
44990,Played,2.070989373753523e-06
48396,Played,1.0354946868767615e-06
47186,Played,1.0354946868767615e-06
46191,Played,4.141978747507046e-06
47624,Played,2.070989373753523e-06
49835,Played,2.070989373753523e-06
48290,Played,4.141978747507046e-06
49374,Played,1.0354946868767615e-06
144564,Played,2.070989373753523e-06
49481,Played,1.0354946868767615e-06
49933,Played,3.106484060630285e-06
66551,Played,1.0354946868767615e-06
68142,Played,1.0354946868767615e-06
72476,Played,1.0354946868767615e-06
50727,Played,5.177473434383808e-06
65596,Played,1.0354946868767615e-06
71717,Played,1.0354946868767615e-06
67198,Played,7.248462808137331e-06
59188,Played,1.0354946868767615e-06
61317,Played,1.0354946868767615e-06
152112,Played,2.070989373753523e-06
65224,Played,1.0354946868767615e-06
73031,Played,1.0354946868767615e-06
72594,Played,1.0354946868767615e-06
151949,Played,1.0354946868767615e-06
81523,Played,2.2780883111288756e-05
91769,Played,1.0354946868767615e-06
74011,Played,1.0354946868767615e-06
150034,Played,3.106484060630285e-06
94920,Played,1.0354946868767615e-06
152338,Played,3.106484060630285e-06
172779,Played,2.070989373753523e-06
11697,Played,1.0354946868767615e-06
173109,Played,7.248462808137331e-06
109032,Played,3.106484060630285e-06
172744,Played,1.0354946868767615e-06
11810,Played,1.34614309293979e-05
12097,Played,2.070989373753523e-06
12117,Played,3.106484060630285e-06
231440,Played,3.106484060630285e-06
11961,Played,1.0354946868767615e-06
218152,Played,2.070989373753523e-06
238609,Played,7.248462808137331e-06
11973,Played,3.106484060630285e-06
194233,Played,3.106484060630285e-06
215185,Played,1.0354946868767615e-06
12002,Played,2.070989373753523e-06
12248,Played,3.106484060630285e-06
12785,Played,4.141978747507046e-06
213921,Played,3.106484060630285e-06
232409,Played,1.0354946868767615e-06
216009,Played,1.5532420303151423e-05
220978,Played,3.106484060630285e-06
221843,Played,2.070989373753523e-06
237833,Played,1.0354946868767615e-06
231618,Played,1.0354946868767615e-06
238207,Played,2.070989373753523e-06
239512,Played,3.106484060630285e-06
248602,Played,2.070989373753523e-06
239389,Played,2.070989373753523e-06
12855,Played,1.0354946868767615e-06
12504,Played,1.0354946868767615e-06
12495,Played,6.21296812126057e-06
12833,Played,2.070989373753523e-06
14407,Played,1.34614309293979e-05
13240,Played,1.0354946868767615e-06
13311,Played,2.070989373753523e-06
15901,Played,3.210033529317961e-05
13979,Played,1.0354946868767615e-06
13437,Played,7.248462808137331e-06
14733,Played,1.6567914990028185e-05
15858,Played,6.21296812126057e-06
13581,Played,1.0354946868767615e-06
15509,Played,5.177473434383808e-06
15189,Played,1.0354946868767615e-06
21088,Played,4.141978747507046e-06
15193,Played,1.0354946868767615e-06
15236,Played,2.070989373753523e-06
15185,Played,1.0354946868767615e-06
15342,Played,4.141978747507046e-06
14674,Played,2.0709893737535234e-05
19288,Played,1.5532420303151423e-05
15381,Played,1.0354946868767615e-06
18382,Played,1.0354946868767615e-06
20811,Played,3.106484060630285e-06
19464,Played,2.0709893737535234e-05
16610,Played,3.106484060630285e-06
20556,Played,1.5532420303151423e-05
21198,Played,1.5532420303151423e-05
20382,Played,1.0354946868767615e-06
19555,Played,1.0354946868767615e-06
20131,Played,2.070989373753523e-06
22735,Played,3.106484060630285e-06
23108,Played,2.070989373753523e-06
24690,Played,1.0354946868767615e-06
26024,Played,1.0354946868767615e-06
21351,Played,1.0354946868767615e-06
21035,Played,1.0354946868767615e-06
21334,Played,1.0354946868767615e-06
23067,Played,1.0354946868767615e-06
21810,Played,2.070989373753523e-06
23343,Played,2.070989373753523e-06
23014,Played,3.106484060630285e-06
24951,Played,1.0354946868767615e-06
28126,Played,1.34614309293979e-05
26744,Played,1.0354946868767615e-06
27182,Played,1.0354946868767615e-06
37748,Played,1.0354946868767615e-06
38569,Played,1.0354946868767615e-06
41246,Played,1.0354946868767615e-06
42564,Played,4.141978747507046e-06
27512,Played,1.0354946868767615e-06
37889,Played,1.0354946868767615e-06
38344,Played,1.0354946868767615e-06
37608,Played,4.141978747507046e-06
38380,Played,3.106484060630285e-06
28393,Played,9.319452181890855e-06
37095,Played,4.7632755596331035e-05
38280,Played,1.863890436378171e-05
38342,Played,1.0354946868767615e-06
38492,Played,6.21296812126057e-06
40662,Played,1.0354946868767615e-06
43457,Played,1.0354946868767615e-06
45179,Played,1.0354946868767615e-06
36739,Played,6.21296812126057e-06
38350,Played,1.0354946868767615e-06
36811,Played,1.0354946868767615e-06
37824,Played,1.0354946868767615e-06
43454,Played,2.070989373753523e-06
44455,Played,2.070989373753523e-06
37772,Played,1.0354946868767615e-06
43329,Played,1.0354946868767615e-06
38294,Played,1.0354946868767615e-06
40298,Played,1.0354946868767615e-06
42702,Played,1.0354946868767615e-06
39422,Played,2.070989373753523e-06
38398,Played,2.070989373753523e-06
39557,Played,9.319452181890855e-06
41584,Played,1.0354946868767615e-06
38592,Played,1.0354946868767615e-06
38463,Played,1.0354946868767615e-06
41716,Played,1.0354946868767615e-06
42629,Played,4.141978747507046e-06
41562,Played,2.070989373753523e-06
43859,Played,1.0354946868767615e-06
43507,Played,2.070989373753523e-06
41338,Played,2.070989373753523e-06
42357,Played,1.0354946868767615e-06
42711,Played,1.0354946868767615e-06
45503,Played,4.141978747507046e-06
44507,Played,2.070989373753523e-06
45078,Played,4.141978747507046e-06
45096,Played,4.141978747507046e-06
44532,Played,1.0354946868767615e-06
46277,Played,4.141978747507046e-06
46137,Played,1.0354946868767615e-06
12027,Played,4.141978747507046e-06
1470,Played,6.21296812126057e-06
1141,Played,8.180408026326417e-05
1390,Played,1.863890436378171e-05
201,Played,2.070989373753523e-06
1098,Played,1.0354946868767617e-05
825,Played,6.937814402074303e-05
1436,Played,4.452627153570075e-05
1570,Played,5.5916713091345126e-05
1435,Played,1.4496925616274662e-05
1142,Played,1.0354946868767617e-05
1173,Played,0.00010354946868767616
1188,Played,0.0001729276127084192
1299,Played,4.141978747507046e-06
1360,Played,1.9674399050658472e-05
1312,Played,1.4496925616274662e-05
1569,Played,7.248462808137332e-05
1725,Played,1.5532420303151423e-05
1559,Played,0.0005508831734184372
2252,Played,0.00010976243680893673
2704,Played,2.1745388424411995e-05
1784,Played,9.319452181890855e-06
1415,Played,1.1390441555644378e-05
1765,Played,1.9674399050658472e-05
2485,Played,0.00027129960796171154
2573,Played,3.106484060630285e-06
1643,Played,5.177473434383808e-05
2329,Played,0.00011701089961707406
2218,Played,2.070989373753523e-06
2628,Played,1.242593624252114e-05
2724,Played,9.733650056641559e-05
2563,Played,9.112353244515502e-05
2268,Played,4.7632755596331035e-05
2824,Played,2.070989373753523e-06
2561,Played,3.106484060630285e-06
2799,Played,5.281022903071484e-05
2256,Played,7.766210151575712e-05
2761,Played,1.34614309293979e-05
3001,Played,1.0354946868767617e-05
2572,Played,2.7958356545672563e-05
3408,Played,1.34614309293979e-05
3254,Played,3.106484060630285e-06
3568,Played,2.3816377798165518e-05
2655,Played,0.00014496925616274664
3123,Played,2.7958356545672563e-05
3219,Played,6.21296812126057e-06
3253,Played,1.0354946868767615e-06
3322,Played,2.1745388424411995e-05
3606,Played,2.070989373753523e-06
4199,Played,1.1390441555644378e-05
3573,Played,3.624231404068666e-05
3599,Played,2.070989373753523e-06
3819,Played,3.106484060630285e-06
3931,Played,2.070989373753523e-06
4389,Played,2.0709893737535234e-05
4463,Played,2.485187248504228e-05
4770,Played,5.177473434383808e-06
3425,Played,4.141978747507046e-06
5937,Played,1.0354946868767615e-06
6500,Played,5.38457237175916e-05
4095,Played,1.6567914990028185e-05
4165,Played,2.070989373753523e-06
4090,Played,4.141978747507046e-06
2861,Played,1.4496925616274662e-05
3916,Played,2.070989373753523e-06
2965,Played,0.00013254331992022548
3415,Played,5.177473434383808e-06
4115,Played,0.00011183342618269025
3196,Played,1.34614309293979e-05
3671,Played,1.34614309293979e-05
3255,Played,3.106484060630285e-05
3262,Played,0.00023298630454727138
3371,Played,1.1390441555644378e-05
3617,Played,1.1390441555644378e-05
3806,Played,2.070989373753523e-06
5953,Played,3.106484060630285e-06
3364,Played,0.00013564980398085577
3725,Played,7.352012276825008e-05
3256,Played,2.8993851232549324e-05
3496,Played,4.141978747507046e-06
3564,Played,1.0354946868767615e-06
3431,Played,4.141978747507046e-06
3574,Played,5.38457237175916e-05
3960,Played,1.0354946868767615e-06
3767,Played,5.177473434383808e-06
3837,Played,4.141978747507046e-06
4188,Played,1.0354946868767617e-05
4301,Played,2.070989373753523e-06
4884,Played,8.283957495014092e-06
4049,Played,1.0354946868767615e-06
4313,Played,2.070989373753523e-06
4375,Played,4.141978747507046e-06
4936,Played,1.242593624252114e-05
5205,Played,2.070989373753523e-06
3956,Played,5.177473434383808e-06
5176,Played,1.0354946868767617e-05
3990,Played,6.21296812126057e-06
4295,Played,2.070989373753523e-06
4571,Played,9.319452181890855e-06
6557,Played,1.242593624252114e-05
4110,Played,2.485187248504228e-05
4350,Played,1.7603409676904946e-05
4697,Played,3.831330341444018e-05
6276,Played,3.106484060630285e-06
8100,Played,1.34614309293979e-05
5133,Played,5.177473434383808e-06
6259,Played,2.070989373753523e-06
6487,Played,0.00017085662333466567
4886,Played,1.0354946868767615e-06
6144,Played,1.0354946868767615e-06
6528,Played,4.141978747507046e-06
6604,Played,4.141978747507046e-06
4825,Played,1.0354946868767615e-06
6834,Played,2.070989373753523e-06
6948,Played,4.141978747507046e-06
6797,Played,0.0002702641132748348
7470,Played,7.248462808137331e-06
9110,Played,2.485187248504228e-05
6419,Played,2.070989373753523e-06
7191,Played,2.1745388424411995e-05
6348,Played,2.070989373753523e-06
5709,Played,2.070989373753523e-06
7464,Played,2.0709893737535234e-05
6678,Played,2.070989373753523e-06
5792,Played,1.0354946868767615e-06
5927,Played,1.0354946868767615e-06
6385,Played,1.0354946868767615e-06
6518,Played,6.109418652572894e-05
11455,Played,3.106484060630285e-06
9602,Played,0.00026612213452732774
6195,Played,6.21296812126057e-06
8021,Played,3.106484060630285e-06
6462,Played,9.319452181890855e-06
6753,Played,5.177473434383808e-06
7951,Played,1.0354946868767615e-06
6612,Played,3.106484060630285e-06
7756,Played,3.9348798101316944e-05
9642,Played,8.283957495014092e-06
7001,Played,5.177473434383808e-06
8092,Played,1.0354946868767615e-06
8156,Played,2.070989373753523e-06
8202,Played,5.177473434383808e-06
8578,Played,9.319452181890855e-06
8637,Played,4.141978747507046e-06
6896,Played,6.21296812126057e-06
6983,Played,4.141978747507046e-06
6779,Played,6.21296812126057e-06
7182,Played,6.21296812126057e-06
6716,Played,1.0354946868767615e-06
6754,Played,1.0354946868767615e-06
8213,Played,1.0354946868767617e-05
7080,Played,1.0354946868767615e-06
40631,Played,1.0354946868767615e-06
40670,Played,1.0354946868767615e-06
23954,Played,4.556176622257751e-05
7476,Played,4.141978747507046e-06
56771,Played,2.070989373753523e-06
37888,Played,1.0354946868767615e-06
25948,Played,2.8993851232549324e-05
26220,Played,1.0354946868767615e-06
43854,Played,2.070989373753523e-06
24299,Played,1.242593624252114e-05
78530,Played,1.0354946868767615e-06
45302,Played,1.0354946868767615e-06
36899,Played,2.070989373753523e-06
18414,Played,1.0354946868767617e-05
37859,Played,1.0354946868767615e-06
18100,Played,0.0002402347673554087
1802,Played,0.0009029513669565362
3482,Played,3.106484060630285e-06
39682,Played,2.070989373753523e-06
44421,Played,1.0354946868767615e-06
15360,Played,1.0354946868767615e-06
15664,Played,1.0354946868767615e-06
42520,Played,1.0354946868767615e-06
42650,Played,2.070989373753523e-06
46093,Played,1.0354946868767615e-06
12736,Played,3.106484060630285e-06
16587,Played,0.00018431805426406356
44669,Played,1.0354946868767615e-06
19657,Played,1.0354946868767615e-06
20285,Played,4.141978747507046e-06
37970,Played,1.0354946868767615e-06
44972,Played,4.141978747507046e-06
39349,Played,6.21296812126057e-06
90628,Played,7.144913339449655e-05
21217,Played,2.070989373753523e-06
9929,Played,2.588736717191904e-05
10224,Played,4.141978747507046e-06
6053,Played,2.070989373753523e-06
1111,Played,0.00012943683585959521
2626,Played,9.630100587953884e-05
99535,Played,2.070989373753523e-06
4813,Played,2.070989373753523e-06
9597,Played,1.34614309293979e-05
110804,Played,1.0354946868767615e-06
8513,Played,2.070989373753523e-06
4676,Played,4.141978747507046e-06
18344,Played,3.106484060630285e-06
13725,Played,1.0354946868767615e-06
21474,Played,1.0354946868767615e-06
21109,Played,1.0354946868767617e-05
25142,Played,3.106484060630285e-06
25795,Played,8.283957495014092e-06
28961,Played,2.070989373753523e-06
42217,Played,1.0354946868767615e-06
41360,Played,2.070989373753523e-06
41139,Played,2.070989373753523e-06
61161,Played,2.070989373753523e-06
61961,Played,1.0354946868767615e-06
65521,Played,1.0354946868767615e-06
172563,Played,1.0354946868767615e-06
255549,Played,1.0354946868767615e-06
248551,Played,4.141978747507046e-06
13571,Played,1.0354946868767615e-06
13173,Played,1.0354946868767615e-06
12970,Played,6.21296812126057e-06
15934,Played,3.002934591942609e-05
21835,Played,2.070989373753523e-06
19597,Played,1.0354946868767615e-06
21711,Played,1.0354946868767615e-06
21558,Played,1.4496925616274662e-05
22065,Played,7.248462808137331e-06
22450,Played,1.0354946868767615e-06
44651,Played,2.070989373753523e-06
44903,Played,3.106484060630285e-06
44918,Played,3.106484060630285e-06
45514,Played,5.177473434383808e-06
46406,Played,1.0354946868767615e-06
46437,Played,2.070989373753523e-06
12860,Played,7.973309088951064e-05
14374,Played,1.0354946868767615e-06
388,Played,1.242593624252114e-05
1195,Played,0.0001915665170722009
1476,Played,4.6597260909454274e-05
377,Played,9.630100587953884e-05
1249,Played,0.00012633035179896492
1359,Played,4.452627153570075e-05
1474,Played,8.283957495014092e-06
1513,Played,0.0003665651191543736
1685,Played,3.106484060630285e-06
3010,Played,6.21296812126057e-06
2574,Played,3.417132466693313e-05
2672,Played,7.766210151575712e-05
3593,Played,4.141978747507046e-06
2207,Played,0.0008925964200877686
2476,Played,0.0001076914474351832
5063,Played,5.177473434383808e-06
3392,Played,9.319452181890855e-06
3505,Played,3.002934591942609e-05
3375,Played,2.070989373753523e-06
3663,Played,8.180408026326417e-05
5233,Played,1.863890436378171e-05
3285,Played,3.106484060630285e-06
3426,Played,1.6567914990028185e-05
4473,Played,2.070989373753523e-06
5660,Played,3.106484060630285e-06
10193,Played,6.21296812126057e-06
5193,Played,4.141978747507046e-06
9720,Played,2.1745388424411995e-05
7286,Played,1.0354946868767617e-05
8043,Played,1.0354946868767617e-05
7298,Played,8.283957495014092e-06
24340,Played,1.0354946868767615e-06
139893,Played,1.0354946868767615e-06
210728,Played,1.4496925616274662e-05
14253,Played,1.0354946868767615e-06
43226,Played,1.0354946868767615e-06
21422,Played,6.21296812126057e-06
20091,Played,1.0354946868767617e-05
39789,Played,1.0354946868767615e-06
3832,Played,1.4496925616274662e-05
7974,Played,5.177473434383808e-06
25602,Played,1.0354946868767615e-06
40262,Played,1.0354946868767615e-06
37252,Played,3.106484060630285e-06
45806,Played,1.0354946868767615e-06
67199,Played,1.5532420303151423e-05
64952,Played,1.0354946868767615e-06
39843,Played,3.106484060630285e-06
37851,Played,1.0354946868767615e-06
42455,Played,4.141978747507046e-06
47718,Played,3.106484060630285e-06
46099,Played,4.141978747507046e-06
1136,Played,0.00011286892086956702
1215,Played,4.7632755596331035e-05
2810,Played,4.141978747507046e-06
2694,Played,1.6567914990028185e-05
2193,Played,0.00011390441555644377
2693,Played,4.8668250283207796e-05
4053,Played,1.34614309293979e-05
3838,Played,4.349077684882399e-05
4140,Played,5.38457237175916e-05
5322,Played,1.6567914990028185e-05
7747,Played,3.106484060630285e-06
11116,Played,8.283957495014092e-06
3820,Played,3.106484060630285e-06
41073,Played,1.0354946868767615e-06
20677,Played,1.0354946868767615e-06
36923,Played,7.248462808137331e-06
43975,Played,1.0354946868767615e-06
151969,Played,2.070989373753523e-06
11695,Played,9.319452181890855e-06
22186,Played,2.070989373753523e-06
11725,Played,6.21296812126057e-06
382,Played,0.00017706959145592625
4260,Played,6.523616527323598e-05
6666,Played,1.1390441555644378e-05
11729,Played,6.21296812126057e-06
26471,Played,1.0354946868767615e-06
11193,Played,2.1745388424411995e-05
42803,Played,1.0354946868767615e-06
18608,Played,7.248462808137331e-06
5350,Played,3.106484060630285e-06
6999,Played,3.106484060630285e-06
13682,Played,1.0354946868767617e-05
18677,Played,2.070989373753523e-06
20034,Played,6.21296812126057e-06
7297,Played,1.34614309293979e-05
22984,Played,8.283957495014092e-06
5433,Played,1.4496925616274662e-05
6885,Played,2.0709893737535234e-05
40676,Played,1.0354946868767615e-06
1739,Played,4.141978747507046e-06
11151,Played,2.070989373753523e-06
38269,Played,1.0354946868767615e-06
41295,Played,1.0354946868767615e-06
7275,Played,1.9674399050658472e-05
7164,Played,1.0354946868767615e-06
8142,Played,3.106484060630285e-06
11213,Played,1.0354946868767617e-05
7301,Played,2.070989373753523e-06
8315,Played,3.106484060630285e-06
7474,Played,3.106484060630285e-06
8353,Played,0.00017189211802154242
7881,Played,1.863890436378171e-05
11459,Played,7.248462808137331e-06
8203,Played,7.144913339449655e-05
8698,Played,2.070989373753523e-06
8898,Played,2.070989373753523e-06
8908,Played,4.556176622257751e-05
9157,Played,5.177473434383808e-06
10682,Played,5.177473434383808e-06
12304,Played,2.070989373753523e-06
13216,Played,1.0354946868767615e-06
11005,Played,2.070989373753523e-06
11303,Played,2.070989373753523e-06
11449,Played,1.0354946868767615e-06
14363,Played,0.00010354946868767616
295788,Negative Reviews,1.0005444462604326e-07
172469,Negative Reviews,0.0
293664,Negative Reviews,1.0005444462604326e-07
252955,Negative Reviews,4.502450008171947e-07
154359,Negative Reviews,5.50299445443238e-07
285621,Negative Reviews,5.002722231302163e-08
155910,Postitive Reviews,2.945893847857479e-07
105416,Negative Reviews,6.193370122352078e-05
126316,24hr Peak Players,0.0
123781,Total Reviews,3.516344705105373e-08
103264,Total Reviews,8.57988108045711e-07
142438,Total Reviews,3.656998493309588e-07
211791,Total Reviews,2.250460611267439e-07
295413,24hr Peak Players,0.0
207663,Negative Reviews,5.002722231302163e-08
276680,Negative Reviews,5.002722231302163e-08
168686,Negative Reviews,8.504627793213677e-07
294982,24hr Peak Players,0.0
55551,24hr Peak Players,0.0
306924,Postitive Reviews,2.258518616690734e-06
69394,Postitive Reviews,9.083172697560561e-07
135111,Negative Reviews,1.0005444462604326e-07
291252,Negative Reviews,0.0
113887,Negative Reviews,5.50299445443238e-07
12645,Played,1.0354946868767615e-06
12149,Played,1.0354946868767615e-06
13654,Played,3.106484060630285e-06
11694,Played,1.4496925616274662e-05
78114,Negative Reviews,2.3512794487120166e-06
193635,Negative Reviews,3.501905561911514e-07
