1600,66
1600,68
1600,69
1600,71
1600,75
1600,77
1600,82
1600,84
1600,86
1600,90
1600,93
1600,125
1600,126
1600,129
1600,151
1600,153
1600,154
1600,155
1600,156
1600,157
1600,236
1600,373
1600,374
1600,378
1600,406
1600,415
837,82
1477,14
1477,6
1477,3
195,14
195,167
195,6
195,169
195,48
195,49
195,3
1587,7
1671,82
10,6
10,9
10,41
10,48
10,49
10,46
10,12
1680,6
481,6
601,6
601,74
601,14
601,3
601,49
601,48
601,46
601,165
601,130
601,37
601,137
601,162
601,163
601,82
89,3
89,5
89,6
89,9
89,12
89,34
89,48
89,49
1682,3
1682,6
1682,14
1682,82
414,82
1616,14
1616,6
1616,3
1638,52
1753,52
590,55
334,6
667,6
1716,14
1716,6
1716,9
1716,48
1716,49
1716,12
1716,3
1573,15
1573,71
1573,93
1573,94
1573,90
1573,18
1573,33
1573,26
1573,25
1573,59
1573,16
1573,65
1573,69
1573,19
1573,27
1573,75
1573,151
1573,70
1573,63
1573,156
1573,166
1573,126
44,6
1589,6
1735,163
1735,384
126,8
1608,6
1498,5
1498,6
1498,9
1498,12
1498,20
1498,34
1498,37
1498,39
1498,41
1498,48
1498,49
1498,130
256,6
138,6
138,13
1705,6
1705,9
1705,11
1705,34
1705,39
1705,41
1705,46
1705,130
1615,4
542,6
153,6
153,9
153,37
153,5
153,12
153,20
1626,6
1683,6
1405,6
669,6
560,6
1678,3
1678,6
1678,14
1678,82
155,6
155,7
155,13
155,14
155,50
155,78
1377,82
831,82
754,6
754,130
754,9
754,48
754,167
754,46
754,41
754,12
754,49
754,169
754,170
27,21
27,6
27,9
27,8
27,11
27,12
27,38
143,6
143,13
1378,14
1378,6
1378,3
574,6
574,48
574,49
274,3
274,6
274,14
938,6
938,130
1747,6
829,14
829,82
829,6
829,3
762,6
762,48
762,49
762,130
1672,14
1672,3
1672,6
1708,6
1673,14
1673,82
1673,6
1673,34
1673,3
187,14
187,6
187,12
95,6
95,9
95,48
95,49
95,12
455,3
455,6
455,14
455,34
455,39
1639,4
41,6
41,14
41,21
41,5
41,11
41,12
41,8
41,9
41,38
1737,6
53,6
53,13
53,14
53,15
53,16
53,18
53,50
53,63
53,75
53,78
53,86
1229,6
1699,25
1699,26
24,6
24,12
24,14
24,48
24,49
24,167
24,169
491,167
491,6
491,169
491,48
491,49
1409,3
1409,6
344,14
344,23
344,6
344,16
344,3
1754,39
1754,34
1754,6
225,6
225,9
225,12
1726,6
1726,9
1726,12
507,14
507,82
507,6
507,34
507,3
1670,6
3,14
3,6
3,9
3,34
3,11
3,12
3,3
312,14
312,82
312,6
312,3
186,6
186,48
186,49
480,6
1560,57
1560,123
820,12
1584,52
1581,82
1565,35
1565,64
1565,84
1564,13
1484,3
1484,6
1484,14
1484,34
1484,39
1484,82
1484,130
29,6
29,9
29,48
29,49
29,12
282,6
64,82
1744,6
1474,14
1570,14
1570,6
1570,3
1504,3
1504,6
1504,14
1504,82
695,14
695,6
695,130
695,49
695,3
