15369,0,1,0,1,0,0,2,,,,73152,32
15387,0,0,0,0,0,0,,3,,,153564,5
15400,0,0,0,0,1,0,,,4,,153444,48
15405,0,0,0,0,0,0,,4,,,38152,
15403,0,0,0,0,0,0,,,,,153597,162
15416,0,0,0,0,1,0,1,1,2,2,153629,162
15474,0,0,0,0,0,0,0,2,0,0,12940,15
15480,0,0,0,0,1,0,,,4,,111830,162
15515,0,0,0,0,0,0,,4,,,154642,
15544,0,0,0,0,1,0,,,,,138474,6
15550,0,0,0,0,0,1,,3,,,60810,52
15562,0,0,0,0,1,0,,,3,,154829,55
15597,0,0,0,0,0,1,,2,,,50950,5
15604,0,0,0,0,0,0,0,8,,,21279,20
15628,0,0,0,0,0,0,0,2,0,0,12321,52
15692,1,0,0,0,1,0,,,,4,44607,9
15697,1,1,0,0,1,0,,,4,4,114143,48
15698,1,1,0,0,1,0,,,4,4,114143,6
15800,0,0,0,1,0,0,2,,,,6652,86
15796,0,0,0,0,0,1,,4,,,42544,
15810,0,1,0,1,0,0,2,2,,,162766,
15808,0,1,0,1,0,0,2,2,,,162716,
15855,0,0,0,0,0,1,0,4,0,0,4414,
15858,0,1,0,1,0,0,4,4,,,163572,
15912,0,1,0,1,1,0,4,4,4,4,122703,130
15924,0,0,0,0,0,0,,2,,,165069,
15926,0,0,0,0,0,0,,,,,77295,32
15953,0,0,0,0,0,0,2,4,6,12,165197,
16099,0,0,0,0,0,0,0,2,0,0,39801,52
16129,1,0,0,0,0,0,0,2,0,0,167154,
16158,0,0,0,0,0,0,,2,,,92342,
16165,0,0,0,0,0,0,,4,,,40522,
16166,0,0,0,0,0,0,,2,,,40533,
16189,0,0,0,0,0,0,,2,,,2735,
16191,0,0,0,0,1,0,0,0,2,2,169274,55
16205,0,0,0,0,0,1,,2,,,123417,8
16211,0,0,0,0,0,1,,2,,,123416,
16231,0,0,0,0,0,0,,2,,,40505,
16234,0,0,0,0,0,0,,2,,,169999,
16243,0,0,0,0,0,0,,2,,,170022,
16249,0,1,0,1,0,0,2,2,0,0,46847,
16258,0,0,0,0,1,0,,,4,4,170247,162
16259,0,0,0,0,1,0,,,4,4,170247,163
16294,0,0,0,0,0,0,0,2,0,0,169545,
16301,0,0,0,0,0,0,,,,,171293,166
16310,0,1,0,1,0,0,,,,,115281,
16350,0,0,0,1,0,1,4,4,,,5363,29
16389,0,0,0,1,0,0,2,2,0,0,17241,15
16402,0,0,0,0,0,0,0,4,0,0,172597,52
16423,0,0,0,0,0,0,,2,,,71128,
16432,0,0,0,0,0,0,2,0,0,0,4401,
16436,0,0,0,0,0,1,,2,,,2194,
16475,0,0,0,0,0,0,,4,,,173084,
16486,0,1,0,1,0,0,2,0,0,0,39639,19
16504,0,0,0,0,0,1,,2,,,14754,8
16497,0,0,0,0,0,0,,2,,,174632,7
16531,0,1,1,0,0,0,2,2,,,175778,20
16549,0,0,0,0,0,0,,4,,,95509,7
16587,0,0,0,0,0,0,,2,,,175964,
16586,0,1,0,1,0,0,4,4,,,175961,
16660,1,0,0,0,0,0,,,,12,176722,6
16691,0,0,0,0,0,0,,2,,,67025,
16717,0,0,0,0,0,1,,4,,12,178145,5
16727,0,0,0,0,0,0,,2,,,1467,
16747,0,0,0,0,0,0,,2,,,8578,
16770,0,0,0,0,0,0,,,,,178240,7
16792,0,0,0,1,0,0,,,,2,178293,52
16877,0,0,0,0,0,0,,4,,,44449,
16900,0,0,0,0,0,0,,1,,,180895,167
16894,1,0,0,0,0,0,,,,8,180726,
16893,0,0,0,0,0,0,,,,8,180701,
16909,0,0,0,0,0,0,,,,16,181314,389
16926,0,0,0,0,0,0,,,,,179287,6
16934,0,0,0,0,0,0,,,,,181560,24
16952,0,0,0,0,0,0,,2,,,182184,19
16970,0,0,0,0,0,0,,,,,182211,18
17028,0,1,0,1,1,1,,4,,12,166305,
17075,0,1,0,1,0,0,2,2,,,115283,130
17120,0,0,0,0,0,0,1,4,1,4,115276,130
17112,0,1,0,1,0,1,2,2,1,1,81147,130
17123,0,1,0,1,0,1,4,4,1,12,26764,130
17167,1,1,0,1,0,0,4,4,,,26364,130
17182,1,1,0,1,1,1,4,4,4,4,1796,9
17194,0,0,0,0,0,0,1,2,,,3388,5
17191,0,1,0,1,0,0,2,2,0,0,4911,9
17200,0,0,0,0,0,1,,4,,,5117,5
17203,0,0,0,0,0,1,,4,,,4178,5
17204,1,1,0,1,0,0,2,2,0,0,5173,5
17214,1,1,0,1,0,0,2,2,,,1344,19
17230,0,0,0,0,0,0,,4,,,184099,
17241,0,0,0,0,0,0,,4,,4,6326,24
17242,0,0,0,0,0,0,,4,,4,6329,24
17244,0,0,0,0,0,0,,4,,,50575,21
17249,1,0,0,1,0,0,4,4,,,3721,24
17253,0,0,0,0,0,0,,2,,,1521,24
17257,0,0,0,0,0,0,,2,,4,18100,37
17259,0,0,0,0,0,0,,1,,4,6898,37
17317,0,0,0,0,0,0,,2,,,185588,
17399,0,0,1,0,0,0,,,,,1248,57
17467,0,0,0,0,0,0,,4,,,3005,
17497,0,0,0,0,0,0,,,,,69996,55
17540,1,1,0,1,0,0,4,4,,,1204,21
17516,0,0,0,0,0,1,,2,,,3328,
17568,0,0,0,0,0,0,,4,,,3530,
17647,0,1,0,1,0,0,2,2,,,186202,
17621,0,0,0,0,0,0,2,,,,186135,
17654,0,1,0,1,0,0,2,2,,,186206,
17665,0,0,0,0,0,0,,,,,186239,24
17689,0,0,0,0,0,0,,2,,,1066,
17678,0,0,0,0,0,0,,,,,186301,6
17697,0,0,0,0,0,0,,2,,,3400,
17705,0,0,0,0,0,0,,4,,,1713,
17723,0,0,0,0,0,0,,2,,,38126,
17755,0,0,0,0,0,0,,2,,,60531,
17781,0,0,0,0,0,0,,4,,,59955,
17802,0,0,0,0,0,0,,,,,137538,130
17813,0,0,0,0,0,0,,,,,1343,20
17823,1,0,0,0,1,0,1,1,4,4,12632,48
17817,0,1,0,0,1,0,,,4,,187062,386
17841,0,1,0,1,0,0,2,2,,,77854,
17858,0,0,0,0,0,0,,2,,,46006,
17859,0,0,0,0,0,0,,,,,187449,165
17870,0,0,0,0,0,0,,,,,187578,48
17901,0,0,1,0,1,0,,,,,188081,163
17906,0,0,0,0,0,0,1,2,1,1,41058,48
17995,0,0,0,0,0,0,,,,,188652,24
18070,0,0,0,0,0,0,,,,,191296,8
18095,0,0,0,0,0,1,,2,,,191381,18
18191,0,1,0,1,0,0,2,2,,,4593,
18208,0,0,0,1,0,0,4,,,8,191724,130
18219,0,0,0,1,0,1,4,4,,,23070,52
18256,0,1,0,1,0,0,4,4,0,0,191899,309
18266,0,0,0,0,0,0,,,,,191930,130
18278,0,0,0,0,0,0,0,4,0,4,91261,48
18283,0,0,0,0,0,0,,,,5,192104,34
18313,0,1,0,1,0,0,2,2,,,67197,130
18315,0,1,0,1,0,0,2,2,,,132049,
18356,0,0,0,0,0,0,,,,4,21619,38
18391,0,0,0,1,1,0,,,,,8609,37
18413,0,0,0,1,0,0,2,,,,17282,99
18434,0,0,0,0,0,0,,,,,194520,9
18449,0,0,0,0,0,0,,,,,72072,8
18505,0,1,0,1,0,0,2,0,0,0,23825,41
18522,1,1,0,0,0,0,,,,,123575,386
18579,0,0,0,0,0,0,4,4,,,194975,130
18582,0,0,0,0,0,0,,1,,4,195020,6
18588,0,1,0,1,0,0,2,0,0,0,95046,41
18605,0,0,0,0,0,1,,4,,,195094,167
18606,0,0,0,0,0,1,,4,,,195094,49
18721,0,0,0,1,0,0,2,4,,,193365,20
18752,0,1,0,0,1,0,0,0,2,4,198124,38
18754,0,1,0,1,1,1,2,0,2,0,12295,9
18767,0,0,0,0,0,0,,,,5,196105,163
18773,0,0,0,0,0,0,,,,5,193623,163
18774,0,0,0,0,0,0,,,,5,193623,385
18775,0,0,0,0,0,0,,,,5,193623,161
18770,0,0,0,0,0,0,,,,5,196063,163
18782,0,0,0,0,0,0,,,,5,198158,161
18780,0,0,0,0,0,0,,,,5,198158,163
32444,0,0,0,0,0,0,,,,,330293,386
18868,1,1,0,1,0,0,2,,,,51139,130
19143,0,0,0,0,1,0,,1,2,2,128357,130
19159,0,0,0,1,1,0,2,4,2,4,139059,130
19221,0,0,0,0,0,0,,2,,,202255,29
19271,0,0,0,0,0,0,,,,,25840,20
19292,0,0,1,1,0,0,10,10,,,178767,167
19325,0,0,0,0,1,0,,,5,5,195113,163
19330,0,0,0,0,0,0,,2,,,202757,
19349,0,0,0,1,1,1,4,4,4,4,202916,5
19394,0,1,0,1,0,0,2,2,,,1656,58
19391,0,1,0,1,0,0,2,2,,,1657,19
19407,0,0,0,0,0,0,,2,,,7806,7
19429,0,0,1,0,0,0,0,1,2,4,43205,52
19428,0,0,0,1,0,1,2,2,0,4,43205,8
19444,0,0,0,0,0,0,,4,,,75746,
31829,0,0,0,0,0,0,,,,,310104,6
19464,0,0,0,0,0,1,,,,,204246,20
19482,1,0,0,0,0,0,,,,30,204412,6
19560,0,0,0,0,0,0,,,,,21430,38
19586,0,0,0,0,0,0,,,,,196895,163
19609,0,0,0,0,0,0,2,4,,,192277,24
19621,0,0,0,0,0,0,,,,5,204143,385
19675,0,0,0,0,0,0,,,,,80636,16
19728,0,0,0,0,0,0,,,,,42047,86
19747,0,0,0,1,0,1,,,,,66378,
19750,0,1,0,0,0,0,2,,,,178228,52
19821,0,0,0,0,0,1,,2,,2,131922,130
19822,0,0,0,0,0,0,,2,,2,199866,130
19827,0,0,0,0,0,0,,2,,2,144773,130
19840,0,0,0,0,0,0,,2,,2,209069,130
19847,1,1,0,1,0,0,2,,,,19576,9
19852,0,0,0,0,0,0,,2,,2,209086,130
19861,0,0,0,0,0,0,,2,,2,209114,130
19876,0,0,0,0,0,0,,2,,2,209138,130
19878,0,0,0,0,0,0,,2,,2,209147,130
19888,0,0,0,0,0,0,,2,,2,209326,130
19890,0,0,0,0,0,0,,2,,2,209355,130
19893,0,0,0,0,0,0,,2,,2,209443,130
19904,0,0,0,0,0,0,,2,,2,209524,130
19905,0,0,0,0,0,0,,2,,2,209525,130
19921,0,0,0,0,0,0,,4,,4,122118,130
19936,0,0,0,0,0,0,,,,,209780,35
19939,0,0,0,0,0,0,,,,,2338,37
20061,0,0,0,0,0,1,,2,,,69266,8
20078,0,0,0,1,1,0,4,4,4,4,42687,46
20095,0,0,0,0,0,0,,,,,210705,22
20112,0,0,0,0,0,0,,2,,,39416,52
20133,0,0,0,1,0,0,,2,,,19950,49
20160,1,1,0,0,1,0,,,,,114144,
20212,0,1,0,1,1,0,4,4,4,4,20880,6
20215,0,0,0,1,0,0,2,,,,152206,130
20250,0,0,0,1,1,0,,,,,212883,6
20311,0,1,0,1,0,0,2,2,,,39127,
20294,0,0,0,0,0,1,,2,,,1067,
20324,0,0,0,0,0,0,,2,,,41096,52
20332,0,0,0,0,0,0,,,,2,213304,52
20414,0,0,0,0,0,0,,,,,107633,32
20460,0,0,0,0,0,0,,,,,214148,149
20474,0,0,0,0,0,0,,,,,214422,7
20484,0,0,0,0,0,0,,1,,,214532,309
20551,0,0,0,0,1,0,,,10,,214921,
20656,0,0,0,1,1,0,3,3,3,3,106251,12
20686,0,0,0,0,0,0,4,4,,,36753,86
20715,0,0,0,0,0,0,,,,,52572,130
20835,0,0,0,0,0,0,,1,,2,44555,12
20914,1,0,0,1,0,0,2,,,,219161,52
20992,0,0,0,1,1,1,4,4,4,4,220970,4
21006,0,0,0,0,0,0,,,,,23446,11
21010,0,0,0,0,0,0,,2,,,46344,35
21037,0,0,0,0,0,0,,,,,221406,39
21098,0,0,0,1,0,1,2,2,,,222127,9
21111,0,0,0,0,0,0,,,,,222461,130
21153,0,0,0,1,0,0,2,4,,,1195,7
21134,0,0,0,0,0,1,,4,,,222645,5
21129,1,1,0,1,0,0,4,,,,222629,9
21234,0,0,0,0,0,0,,,,,78577,32
21268,0,0,0,0,0,0,,2,,2,221693,130
21286,0,0,0,1,0,1,2,2,,,224864,11
21288,0,0,0,1,0,1,2,2,,,224864,21
21287,0,0,0,1,0,1,2,2,,,224864,8
21308,0,0,0,1,0,1,2,2,,,225246,8
21307,0,0,0,1,0,1,2,2,,,225246,11
21317,0,0,0,0,0,0,,,,,225345,381
21350,0,0,0,0,0,0,,,,,225540,130
21409,0,0,0,0,0,0,,,,24,473,9
21402,0,1,0,1,1,1,2,0,2,0,20857,9
21434,0,0,0,1,0,0,2,,,,225752,
21430,0,0,1,0,1,0,,,,,225737,37
21489,0,0,0,0,0,1,2,,,,225877,130
21515,0,0,0,0,0,0,,,,,161178,18
21529,0,0,0,0,0,0,,,5,,227621,6
21635,0,0,0,0,0,0,,,,8,44524,38
21702,0,0,0,0,0,0,,,,,228759,163
21712,0,0,0,0,0,0,,,,,178825,386
21757,1,1,0,1,0,0,2,,,,80459,12
21828,1,1,1,1,1,0,4,4,4,4,229339,130
21841,0,0,0,0,0,0,,4,,,19840,
21914,0,0,0,0,0,0,,16,,,132034,
21915,0,0,0,0,0,0,,4,,,230166,
21925,0,0,0,0,0,0,,,,,19261,20
21927,0,0,0,0,0,0,,4,,,230271,5
22009,0,0,0,0,0,0,,,,,72974,8
31863,0,0,0,0,1,0,,,,,279413,
22170,0,0,0,0,0,0,,,,,234212,65
22229,0,0,0,0,0,1,,,,,8002,7
22283,0,0,0,0,0,0,,1,,10,235073,390
22309,0,0,0,0,0,0,,2,,,237347,
22320,0,0,0,0,0,0,,2,,,237502,
22323,0,0,0,0,0,0,,2,,,237504,
22362,0,0,0,0,0,0,,,,,238083,125
22390,0,0,0,0,0,0,,2,,,238912,
22392,0,0,0,0,0,1,,2,,,238952,29
22393,0,0,0,0,0,0,,4,,4,220832,169
22414,0,0,0,0,1,0,,,8,,239253,163
22432,0,0,0,0,0,0,,2,,,40794,
22469,0,0,0,0,0,0,,2,,,39496,
22470,0,0,0,0,0,0,,2,,,4367,
22467,0,0,0,0,0,0,,2,,,20878,
22482,0,0,0,0,0,0,,2,,,123113,
22484,0,0,0,0,0,1,,2,,,240091,150
22493,0,0,0,1,0,0,,2,,,240191,
22541,0,1,0,1,1,0,2,2,2,2,240560,6
22573,0,0,0,1,0,0,,,,,40293,
22611,0,0,0,0,0,0,,2,,,212730,
22626,0,0,0,0,0,0,,,,,228529,390
22640,0,0,0,0,0,0,,,,,241645,384
22673,0,0,0,0,0,0,,2,,,242151,
22679,0,0,0,0,0,0,,,,,242225,34
22681,0,0,0,0,0,0,,2,,,242239,
22688,0,1,0,1,0,0,2,4,2,4,242257,9
22717,0,0,0,1,0,0,,2,,,92018,20
22728,0,0,1,1,1,0,8,8,2,8,242804,130
22738,0,0,0,0,0,0,,,,4,237756,167
22734,0,0,0,0,0,0,,2,,,242867,7
22782,0,0,0,0,0,0,,,,,91785,5
22786,1,0,0,0,0,0,,2,,,243243,8
22820,0,0,0,0,0,0,,2,,,243453,137
22833,0,0,0,0,0,0,2,2,,,210652,
22835,1,1,0,0,1,0,,,8,8,243459,
22836,0,0,0,0,0,0,4,,,,243688,
22864,0,0,0,0,0,0,,,,,244001,49
22873,0,0,0,1,0,0,2,,,,39489,32
22881,0,0,0,0,0,0,,,,,245245,16
22910,0,0,0,0,1,0,,,,,246061,8
22913,0,0,0,0,1,0,,,,,64252,
22923,1,0,0,1,0,1,3,3,,,246127,52
23005,0,0,0,0,0,0,,2,,,246896,
23021,0,1,0,1,0,1,2,2,0,0,19620,8
23041,0,0,0,0,0,0,,2,,,135389,
23077,0,0,0,0,0,1,,8,,6,20650,20
23109,0,0,0,0,0,0,,4,,,248303,
23110,0,0,0,0,0,0,,4,,,248306,
23119,0,0,0,0,0,0,,4,,,49581,
23144,0,0,0,0,0,0,,8,,8,248689,52
23145,0,0,0,1,0,0,4,,,,248697,
23146,0,0,0,1,0,0,4,,,,248700,
23170,1,1,0,0,1,0,,,4,4,231246,49
23171,1,1,0,0,1,0,,,4,4,231246,169
23172,1,1,0,0,1,0,,,4,4,231246,48
23173,1,1,0,0,1,0,,,4,4,231246,167
23169,1,1,0,0,1,0,,,4,4,231246,130
23313,0,0,0,0,0,0,,,,,250149,21
23325,0,0,0,0,0,1,,2,,,250219,59
23419,0,0,0,1,1,0,,,,,57874,
23488,0,0,0,1,0,0,4,4,,,251712,18
23509,0,0,0,1,0,0,2,2,,,21935,37
23566,0,0,0,0,1,0,,,4,4,252782,130
23611,1,1,0,1,0,0,3,,,,253617,52
23612,0,0,0,0,1,1,,,2,2,221120,
23643,0,0,0,1,0,0,,,,,253795,75
23646,0,0,0,0,0,0,,,,8,225207,39
23648,0,0,0,0,0,0,,,,,57293,26
23719,0,0,0,0,0,0,,,,,48433,18
23769,0,0,0,0,0,0,,4,,,19371,52
23801,0,0,0,0,0,0,,2,,,230653,
23786,0,0,0,0,1,0,,,2,2,255326,20
23822,0,0,0,0,0,0,,,,,122487,20
23855,0,0,0,0,0,0,,4,,,255786,
23897,0,1,0,0,1,0,,,,,256153,167
23968,0,0,0,0,0,0,,,,,209882,20
23977,0,0,0,0,0,0,,4,,4,256936,6
23994,0,0,0,0,0,0,,,,,257197,37
24015,0,0,0,0,0,0,,,,,257308,52
24037,0,0,0,0,1,0,,,5,10,257556,6
24076,0,0,0,0,0,0,,,,,45722,29
24109,0,1,0,1,0,0,2,2,,,259340,
24131,1,1,0,0,1,0,,,8,,199378,386
24142,0,0,0,0,0,0,,2,,,9154,
24154,0,1,0,0,0,0,3,3,,,259893,19
24226,0,0,0,0,0,0,,1,,5,253176,386
24231,0,0,0,0,0,0,,2,,,259929,
24227,0,0,0,0,0,0,,2,,,51131,5
24279,0,0,0,0,0,0,,,,,204336,386
24302,0,1,0,1,0,0,2,2,,,58294,
24319,0,0,0,0,0,0,,,,,262128,20
24340,0,0,0,0,0,0,,2,,,1476,
32296,0,0,0,0,0,0,,,,,202693,
24386,0,0,0,0,0,0,,,,,263951,8
24402,0,0,1,0,1,0,4,4,3,6,243668,49
24421,0,0,0,0,0,0,,,,,264441,65
24438,0,0,0,0,0,0,,,,,265054,65
24440,0,0,0,0,0,0,1,1,8,8,128122,163
24441,0,0,0,0,0,0,1,1,8,8,128122,386
24522,0,0,0,1,0,1,4,4,,,266558,52
24529,0,0,0,0,1,0,,,,,266732,6
24617,0,1,0,1,0,0,2,2,,,52244,9
24635,0,0,0,0,1,0,,,,,136193,48
24657,0,0,0,0,0,1,,2,,2,21884,12
24667,0,0,0,0,0,0,,,,4,47403,12
24683,0,0,0,0,0,0,,2,,,269144,52
24682,0,0,0,0,0,0,,2,,,140909,52
24684,0,0,0,0,0,0,,,,,269261,52
24693,0,0,0,1,1,0,4,,4,,266091,6
24723,0,0,0,1,0,0,,,,,224934,11
24774,0,0,0,1,0,0,4,,,,216278,130
24802,0,0,0,0,0,0,,,,,270346,24
24815,0,0,0,0,0,0,,,4,4,242670,
24798,0,0,0,0,0,0,,,4,4,271204,471
24799,0,0,0,0,1,0,,,4,4,271204,386
24828,0,0,0,0,0,0,,2,,2,263612,130
24944,0,1,0,1,0,0,2,2,,,249490,48
24994,0,0,0,0,0,0,,,,,274145,411
25005,0,1,0,1,1,1,4,4,4,4,9890,21
25043,1,1,0,1,0,0,2,2,,,265707,130
25055,0,0,0,0,0,0,,,,,78290,7
25089,0,0,0,0,0,1,,2,,,4355,23
25096,0,0,0,0,0,1,2,2,,,12889,64
25168,0,0,0,0,0,1,,2,,,27076,29
25171,0,0,0,0,0,1,,2,,,4441,29
25175,0,0,0,0,0,1,,2,,,46267,29
25178,0,0,0,0,0,1,,2,,,46272,29
25184,0,0,0,0,0,1,,4,,,4545,29
25182,0,0,0,0,0,1,,4,,,4513,29
25202,0,0,0,0,0,0,,2,,,227987,21
25187,0,0,0,0,0,0,,,,,93172,27
25195,0,0,0,0,0,1,,2,,,49011,19
25249,0,0,0,0,0,0,,2,,,4491,
25237,0,0,0,1,0,0,,,,,276063,
25262,0,0,0,1,0,0,,,,,276395,
25255,0,0,0,0,0,0,,4,,,40313,52
25258,0,0,0,0,0,0,,,,,276352,52
25263,0,0,0,1,0,0,,,,,276402,
25267,0,0,0,1,0,0,,,,,276409,
25268,0,0,0,1,0,0,,,,,276420,
25254,0,0,0,0,0,0,,,,,276335,384
25280,0,0,0,0,0,0,,2,,,170527,
25283,0,0,0,0,0,0,,2,,,40284,
25320,0,0,0,0,0,0,,2,,,5656,
25325,0,0,0,0,0,0,,2,,,5689,
25326,0,0,0,0,0,0,,2,,,46885,
25355,0,0,0,0,0,0,,1,,,277487,59
25375,0,0,0,0,0,0,,2,,,18742,52
25379,0,0,0,0,0,0,,2,,,24828,52
25368,0,0,0,0,0,0,,2,,,277545,29
25380,0,0,0,0,0,0,,2,,,277659,52
25392,0,0,0,0,0,0,,2,,,39518,52
25396,0,0,0,0,0,0,,2,,,40365,52
25402,0,0,0,0,0,0,,2,,,203660,
25419,0,0,0,0,0,0,,2,,,18422,59
25446,0,0,0,0,0,0,,,,,275396,386
25449,0,0,0,0,0,0,,2,,,3055,
25468,0,0,0,0,0,0,,,,,521,6
25489,0,0,0,0,0,0,3,,3,,118939,
25527,0,0,0,0,0,0,,,,,278878,20
25521,0,0,0,1,0,0,,4,,,278834,169
25535,0,1,0,0,1,0,,,2,2,91845,12
25578,1,1,1,0,1,0,1,1,255,255,279415,6
25580,0,0,0,0,1,0,,,4,,279416,39
25678,0,0,0,1,0,0,2,1,,,129588,22
25692,0,0,0,0,0,1,4,,,,280791,23
25686,0,0,0,0,0,0,,,0,,280713,
25737,0,0,0,0,0,0,2,,,,39851,
25745,0,0,0,0,0,0,,2,,,39344,52
25743,0,0,0,0,0,0,,2,,,280954,52
25758,0,1,0,1,0,0,2,2,,,281012,
25752,0,0,0,0,0,0,,2,,,280983,52
25754,0,0,0,0,0,1,,,,,44693,8
25802,0,0,0,0,0,0,,2,,,5703,
25799,0,0,0,0,0,0,,2,,,18504,52
25817,0,0,1,0,0,0,2,1,2,2,281381,52
25902,0,0,0,0,0,0,,4,,,281802,
25865,0,0,0,0,0,0,,2,,,38576,52
25912,0,0,0,0,0,0,,2,,,5677,67
25918,0,0,0,0,0,0,,2,,,18758,52
25919,0,0,0,0,0,0,,2,,,281822,52
25872,1,1,0,0,1,0,,,4,4,281718,167
25898,0,0,0,0,0,1,0,2,0,0,281794,7
25926,0,0,0,0,0,0,,2,,,40448,52
25931,0,0,0,0,0,0,,2,,,40436,52
25937,0,0,0,0,0,0,,2,,,281859,52
32154,0,0,0,0,0,0,,,,,205908,5
25970,0,0,0,0,0,0,,4,,,130764,52
25988,0,0,0,0,0,0,,2,,,110885,52
25997,0,0,0,0,0,0,,2,,,18607,52
26016,0,0,0,0,0,0,,2,,,17020,59
25990,0,0,0,0,0,0,,2,,,11514,52
32778,0,0,0,0,1,0,,,,6,25989,
25979,0,0,0,0,0,0,,2,,,7428,52
25989,0,0,0,0,0,0,,2,,,80018,52
32372,0,0,0,0,0,0,,,,,208427,381
32638,0,0,0,0,0,1,,2,,,2332,41
33178,0,0,0,0,0,0,2,,,,336207,52
33511,0,0,0,1,0,0,,4,,,94989,12
25994,0,0,0,0,0,0,,2,,,17025,59
26001,0,0,0,0,0,0,,2,,,40335,52
26004,0,0,0,0,0,0,,4,,,2754,59
26005,0,0,0,0,0,0,,8,,,113933,52
26019,0,0,0,0,0,0,,4,,,41109,75
26047,0,0,0,0,0,0,,4,,,15507,67
26056,0,0,0,0,0,0,,2,,,41545,133
26055,0,0,0,0,0,0,,6,,,47293,133
26063,0,0,0,0,0,0,,4,,,282430,65
26065,0,0,0,0,0,0,,2,,,282445,65
26068,0,0,0,0,0,0,,2,,,18806,65
26067,0,0,0,0,0,0,,2,,,18806,75
26077,0,0,0,0,0,0,,2,,,18511,52
26100,0,0,0,0,0,0,,2,,,65237,52
26108,0,0,0,0,0,0,,2,,,5701,68
26110,0,0,0,0,0,0,,2,,,5701,71
26102,0,0,0,0,0,0,,2,,,175633,52
26143,0,0,0,0,0,0,,,,,282825,5
26155,0,0,0,0,0,0,,,,8,250623,
26159,0,0,0,0,0,0,,2,,,40615,59
26168,0,0,0,0,0,0,,2,,,3284,59
26176,0,0,0,0,0,0,,2,,,24849,126
26183,0,1,0,1,0,1,2,4,0,0,282948,4
26185,0,0,0,0,0,0,,,,,282988,15
26191,0,0,0,0,0,0,,2,,,40990,52
26194,0,0,0,0,0,0,,2,,,18803,52
26217,0,0,0,0,0,0,,4,,,283405,5
26238,0,0,0,0,0,0,,2,,,5706,67
26243,0,0,0,0,0,0,,2,,,12310,65
26241,0,0,0,0,0,0,,2,,,12310,59
26242,0,0,0,0,0,0,,2,,,12310,66
26248,0,0,0,0,0,0,,2,,,46878,52
26255,0,0,0,0,0,0,,2,,,40068,52
26313,0,1,0,1,0,1,2,,,,181616,
26289,0,0,0,0,0,0,,2,,,284060,
26292,0,0,0,0,0,0,,2,,,4620,
26342,0,0,0,0,0,0,,2,,,18763,59
26362,0,0,0,0,0,0,,1,,,50032,22
26382,0,0,0,0,0,0,,2,,,23159,15
26396,0,0,0,0,0,0,,2,,,40603,59
26398,0,0,0,0,0,0,,2,,,18801,59
26400,0,0,0,0,0,0,,2,,,11856,59
26403,0,0,0,0,0,0,,2,,,17246,52
26431,0,0,0,0,0,0,,2,,,41990,70
26432,0,0,0,0,0,0,,2,,,1475,52
26436,0,0,0,0,0,0,,2,,,18846,70
26439,0,0,0,0,0,0,,2,,,18700,59
26454,0,0,0,0,0,0,,2,,,40088,52
26449,0,0,0,0,0,0,,2,,,11128,59
26446,0,0,0,0,0,0,,2,,,18534,59
26467,0,0,0,0,0,0,,2,,,18804,59
26491,0,0,0,0,0,0,,2,,,24705,153
26516,0,0,0,0,0,0,,2,,,175625,52
26523,0,0,0,0,0,0,,2,,,18456,52
26529,0,0,0,0,0,0,,2,,,40389,52
26504,0,0,0,0,0,0,,2,,,83303,52
26503,0,0,0,0,0,0,,2,,,285136,52
26505,0,0,0,0,0,0,,2,,,285138,52
26512,0,0,0,0,0,1,,2,,,41784,77
26558,0,0,0,0,0,0,,2,,,23897,71
26574,0,0,0,0,0,0,,2,,,18059,52
26576,0,0,0,0,0,0,,,,,40699,59
26583,0,0,0,0,0,0,,2,,,4618,52
26590,0,0,0,0,0,0,,2,,,19374,52
26601,0,0,0,0,0,0,,2,,,285767,
26608,0,0,0,0,0,0,,2,,,4619,66
26614,0,0,0,0,0,0,,2,,,285863,52
26636,0,0,0,0,0,0,,4,,,22694,15
26644,0,0,0,0,0,0,,2,,,18556,68
26645,0,0,0,0,0,0,,2,,,280812,
26646,0,0,0,0,0,0,,2,,,22766,65
26665,0,0,0,0,0,0,,2,,,24898,65
26676,0,0,0,0,0,0,,4,,,6302,
26710,0,0,0,1,0,1,,,,,69572,7
26717,0,0,0,0,0,0,,2,,,5708,66
26726,0,0,0,0,0,0,,2,,,23569,52
26728,0,0,0,0,0,0,,2,,,6143,84
26730,0,0,0,0,0,0,,4,,,287025,75
26760,0,0,0,0,0,0,,2,,,18589,67
26743,0,0,0,0,0,0,,2,,,22817,59
26742,0,0,0,0,0,0,,4,,,22765,59
26748,0,0,0,0,0,0,,2,,,23343,70
26749,0,0,0,0,0,0,,2,,,208364,70
26750,0,0,0,0,0,0,,2,,,23576,70
26753,0,0,0,0,0,0,,2,,,5671,75
26754,0,0,0,0,0,0,,2,,,5671,68
32181,0,0,0,0,0,0,,,,,328401,6
31550,0,0,0,0,0,0,,,,,324180,6
32783,0,0,0,1,0,0,2,0,0,4,6456,12
33115,0,1,0,1,0,1,4,2,,2,335417,52
26767,0,0,0,0,0,0,,2,,,5664,52
26768,0,0,0,0,0,0,,2,,,5664,68
26779,0,0,0,0,0,0,,,,,287294,34
26788,0,0,0,0,0,0,,2,,,46765,52
26794,0,0,0,0,0,0,,2,,,56016,52
26792,0,0,0,0,0,0,,2,,,287055,52
